273795515772_10153264715140773	2015-10-28T01:57:43+0000	hello
273795515772_10153264707280773	2015-10-28T01:49:48+0000	Kl 0736 van 28 okt vanuit Curacao is vertraagd. Staat in email dat de vlucht om 07.20 local time vertrekt geen datum vermeld.Betekent dit dat hij pas s morgens op 29 okt om 07. 20 vertrekt? Graag asap antwoord. Bvd Ilse
273795515772_10153264691900773	2015-10-28T01:30:23+0000	Door u is de vluht geannuleerd kl0602 vanuit LosAngeles naar Amsterdam! Ik heb nog geen alternatief mogen ontvangen. Zou u zo spoedig mogekijk kunnen laten weten wanneer er wel een vlucht beschikbaar is? Met vriendelijke groet, joy koning
273795515772_10153264673945773	2015-10-28T01:10:40+0000	I am trying to change a flight, same day (this Thursday), different timing, it is not possible .... I get an error message every time before I get the page for payment details ....is there an issue on the internet site?
273795515772_10153264540305773	2015-10-27T23:26:50+0000	hello  i have applied for a petroleum card a few months back and still not heard anything can you help cheers bye
273795515772_10153264523410773	2015-10-27T23:17:29+0000	What does it mean "Unfortunately it is not possible to send your boarding pass because you are on standby."? Why would that ever happen??? Do you overbook your flights?
273795515772_10153264537580773	2015-10-27T23:25:06+0000	My flight KL 785 was cancelled.  I know my hotel room is sorted but absolutely no information has been provided as to what other compensation will be provided. This is ridiculous. Not sure why this was not detailed in the notification email!   Please let me know ASAP. Also I have not received updated flight documents for the rescheduled flight. Also can you confirm my window seat on the return flight.   Thank you.
273795515772_10153264508670773	2015-10-27T23:08:42+0000	I changed the day my husband is flying. And now I can't access his new ticket to choose his seat
273795515772_10153264501175773	2015-10-27T23:03:11+0000	Hi KLM, I am already waiting over 3 weeks since I claimed a refund in regard to the delay of 4. October 15.  Not only havent I gotten my money back yet, I havent even gotten a quick feedback on how long its gonna take, or how its gonna be paid back.  I start to think you are just waiting until I give up...  You keep telling me that you cant give me any info and somebody will get in touch with me soon... but you are telling me this for 2 weeks already....   Would somebody please take responsibility and help me out!  Its much appreciated!
273795515772_10153264493270773	2015-10-27T22:56:07+0000	Hello,  I travel thursday on the KL1230 flight.  I'd like to take my musical instrument (a viola) with me instead of a hand luggage. I saw on the website that the instrument must fit the compartment over us. But the dimensions are not indicated. My musical instrument case is 83cmx36cmx22xm. As all violins and violas, it is too much fragile to be in the hold. How can I do?  Best regards
273795515772_10153264472435773	2015-10-27T22:38:44+0000	Dag KLM, ik probeer online een retourvlucht te boeken van AMS naar IAH voor mij en mijn zoontje (9mnd). Echter kan ik voor hem geen kosten voor een stoel vinden, kunnen jullie duidelijkheid geven hierover?
273795515772_10153264455915773	2015-10-27T22:25:05+0000	Hello I made a mistake during login and now my account is locked. What can I do?
273795515772_10153264429175773	2015-10-27T21:56:04+0000	What is the cost to upgrade from Economy to Premium Economy seats on a KLM flight from LAX to Amsterdam?
273795515772_10153264425545773	2015-10-27T21:52:17+0000	Hi KLM, Heb een beetje een specifieke vraag en jullie hulp nodig. Ik wil graag 18 december naar Guatemala vliegen met een lange overstap in New York voor een vrijmibo; dacht aan vluchten KL643 AMS-JFK op 18 december en DL456 JFK-GUA, vertrek 17:15. Eigenlijk wil ik vanaf Belize City (BZE) terug naar AMS, maar die tickets zijn erg duur icm met de heenvluchten. Gelukkig heb ik nog een aantal Delta skymiles over en kan ik vanaf elke luchthaven in de VS, Canada of Mexico city terugvliegen, liefste vertrek op 9 januari, maar mag een dag eerder of later zijn, zolang als ik 11 januari aan het werk kan. Kleine puzzel, hebben jullie een oplossing?
273795515772_10153264423220773	2015-10-27T21:50:13+0000	Update: zojuist hebben we opnieuw aangegeven in het boekingssysteem dat we de boarding pass per mail willen ontvangen en doe hebben we kort daarna ook ontvangen. Daarop dtaan de door ons gewenste stoelnummers. Ik ga er van uit dat de boarding pass leidend is. Klopt dat?
273795515772_10153264420830773	2015-10-27T21:47:58+0000	I am trying to book a return flight from Dammam to Edinburgh, outbound on 18/12/15 on flights KL0417 & KL1277, inbound on 04/01/16 on flights KL1280 & KL0411. I normally book economy comfort seats on all of these flights, but for some reason, the seat map is unavailable for flight KL0417, and when I've been through the process of booking economy comfort seats on the other flights plus a meal on the return flight to Dammam, there is a problem using my MasterCard, which I always use with no problem, and all my details are correct!!! I am not going to proceed at the moment with this booking as I believe the problem is with the KLM website. I will try again tomorrow, when the prices may have increased and the seats I wish to book may be unavailable. I am completely unimpressed with your website, as I have had similar problems in the past. Very frustrating and annoying to say the least, especially with the inflated prices you charge at that time of year.
273795515772_10153264418800773	2015-10-27T21:45:59+0000	Goedenavond. Even een vraagje . Zijn er problemen met de Klm van of naar Curacao voor morgen  vlucht van 9.45 ??
273795515772_10153264416565773	2015-10-27T21:44:05+0000	Kunt u ons helpen? We hebben een paar uur geleden online ingecheckt. Na het inchecken kwamen we bij een totaaloverzicht. De stoelnummers en eetwensen daar komen niet overeen met hetgeen we invulden. De klm app op mn iphone geeft aan dat we kunnen inchecken en suggereert daarmee dat we nog niet hebben ingecheckt. Als we opnieuw inloggen op de klm incheck website, dan zien we dat we wel hebben ingechecht. Eerst zien we m de info uit het totaaloverzicht met verkeerde info. Als we verder klikken, dan zien we de info zoals we die zelf invulden. We hebben geen bevestigingsmail ontvangen (maar gaven wel aan bij het inchecken dat we dat graag willen). Tegenstijdige info. Wat staat er in jullie boekingssysteem?
273795515772_10153264407340773	2015-10-27T21:36:51+0000	Is it possible to change the name on a flight booked?
273795515772_10153264402000773	2015-10-27T21:32:22+0000	PLEASE STAY AWAY !!! NEVER USE KLM SERVICES !! THEY ARE THE WORST AIRLINES AND THE CUSTOMER CARE DEPARTMENT JUST DON'T GET IT ...  I have booked flight for my parents from Delhi to Los Angeles with a stopover at Amsterdam. 2 hrs before the check-in at delhi international airport they sent an email saying that the flight from Amsterdam to LA is cancelled. My parents stopped by at KLM check in counter at new delhi airport and they were advised that they wont be able to make this trip unless they re-route the flight from Minneapolis. so now its del --> ams --> msp -- > la. My parents were not looking to make this unnecessary stopover and extra flight time so they asked if klm would rescheduled the trip to tomorrow and provide hotel reservations for tonight as they are not delhi natives. Check in counter told them first they wont provide them any accommodation so they have to take care themselves plus second they are not sure if tomorrow Amsterdam to LA flight would board.   So now, they have no other option left rather than to take extra stopover at Minneapolis & go through of extra 7 hrs flight plus stopover time.   My Question to KLM airlines is how could they don't have any backup flights from Amsterdam to Los Angeles to cover any cancellations. They say they are " ROYAL"  Dutch Airlines, but how i see is nothing ROYAL about them. If you don't care about your customers then don't put these words in your cancellation email -- " We sincerely apologize for the inconvenience" .   Back in the day, airlines were government-regulated. At that time, they were required by law to put you on the next flight out even if it was on another carrier at no additional cost to the traveler. If KLM were sincerely apologetic to their customers, they should have booked my parents with some other carrier so that they could enjoy their flight rather than booking them only through their alliance partners -- DELTA.   KLM just made my parents vacation a MESS !!   Please Stay Away !!   After reading the above true events if one customer stay away with booking through KLM, I have made my case.   #KLM #AirFrance #NothingRoyalAboutKLM #KLMBlog #
273795515772_10153264399125773	2015-10-27T21:30:20+0000	I have an economy ticket from London Heathrow to Nairobi Kenya and I would like to upgrade to business or buy more baggage allowance. I am an ivory member. How much will it cost?
273795515772_10153264396195773	2015-10-27T21:28:03+0000	Helaas vliegt mijn vliegtuig niet vandaag (Curacao-Schiphol). De KLM heeft kosten nog moeite gespaard om alle passagiers op tijd in te lichten.......................................  Niet dus! Helaas de afspraken voor morgen in NL maar afzeggen. De comfortseat voor morgen kan niet gegarandeerd worden, zegt de dame in het kantoor van de KLM op Curacao. Maar geen probleem: ik kan altijd bij aankomst op schiphol een refund vragen van de comfortseat indien er geen comfortseat beschikbaar is! Ik hoop dat dit een grapje was van de dame achter de balie. Gaarne confirmeren dat er een comfortstoel zal zijn KLM KLM Dutch Caribbean
273795515772_10153264393170773	2015-10-27T21:24:59+0000	klm will not accept my us debit card. I would like to know why! Gloria
273795515772_10153264392430773	2015-10-27T21:24:17+0000	Hello there, my husband and I were on two KLM flights today - one from Edinburgh to Amsterdam and one from Amsterdam to Venice (flight and seat numbers below). I lost a travel money envelope with €340 euros inside. I think I put this in the pocket of the back of the seat in front. This was a large part of our spending money for this trip and I would be very grateful if it could be turned. Many thanks in advance.   Flight KL 1280 - seat number 18B Flight KL 1655 - seat number 08C
273795515772_10153264387355773	2015-10-27T21:19:30+0000	Hi, I've just been told my flight KL736 out of Curacao tomorrow 28th October is cancelled until the following day. This leaves me with a problem to find an alternative, as I need to get back quickly - I tried calling the phone but could not get through - please help! I can send details privately
273795515772_10153264381000773	2015-10-27T21:12:54+0000	KLM, Op dit momement zijn wij op Curacao terwijl wij eigenlijk in het vliegtuig zouden zitten terug naar Nederland. Opzich geen probleem natuurlijk een dagje langer op Curacao te zijn maar wel wel een probleem is, dat ons op Curacao AirPort beloofd word op een all inclusive hotel maar bij aankomst in het hotel het helemaal geen all inclusive blijkt te zijn. Vervolgens hebben we curacao AirPort 1 x aan de telefoon gehad en vervolgens word er niet meer op genomen. Wij zitten in het Marriot resort en zien dit graag onmiddellijk opgelost te worden!
273795515772_10153264380280773	2015-10-27T21:12:15+0000	Hoe kom ik in contact met lost and found> Ben vandaag wat kwijt geraakt op Vlucht KL1656.  Ik hoor het graag
273795515772_913429922044528	2015-10-27T21:07:27+0000	Beste KLM,  Ik heb een klacht over jullie flexibiliteit opties. In de omschrijving die je voorgeschoteld krijgt wanneer je een ticket koopt staat: 'De ticketprijs kan iets hoger uitvallen door herberekening van de belastingen.' (deze tekst staat ook op de website https://www.klm.com/travel/nl_nl/plan_and_book/booking/change_cancel_flight/index.htm#p2). Nadat bleek dat we gebruik gingen maken van de flexibiliteit optie viel het vies tegen. Welke bestemming we ook kozen we moesten altijd bedragen tussen de 50 en 250 euro per persoon bij betalen. Een paar euro hiervan kwamen door tarieftype wijzigingen maar de rest van het bedrag werd verklaard door belastingverschillen. Hoe kan het dat de belasting zo verschilt per vliegveld. Ons oorspronkelijke ticket was naar Bilund (Denenmarken). Het kan toch niet zo zijn dat dit qua belasting zoveel goedkoper is dan de belastingen in Italie/Albanie/Griekenland die we probeerde.  De tekst op de website is misleidend/incorrect. Er zou moeten staan: 'De ticketprijs kan bijna verdubbelen door herberekening van de belastingen.'
273795515772_10153264369925773	2015-10-27T21:02:28+0000	Dear Sir/Madam  I forgot both flying blue number and password. I would be grateful for your help.
273795515772_10153264369765773	2015-10-27T21:02:12+0000	I live in Canada. Stop sending me emails with contests that aren't open to Canadians.
273795515772_10153264362105773	2015-10-27T20:53:23+0000	3 uur vertraging op Hongkong en nu al een uur vertraging bij de bagageband  Wat een gênante vertoning  #kl0888
273795515772_10153264358870773	2015-10-27T20:50:04+0000	Hi, I just made a booking @ 21:00 Prague time and paid with Paypal. It seems the booking reservation was made and but payment did not occur. You say I must contact KLM service centre at Prague airport in 24 hours, but before 28 October Wednesday (which is tomorrow). So do I have 24 hours or not ?
273795515772_10153264352565773	2015-10-27T20:44:28+0000	any chance to got a reply to PM send 2 hours ago?
273795515772_10153264351820773	2015-10-27T20:43:38+0000	Worst customer service ive EVER had from anyone at KLM check in counter at dullesy! Crying at the airport and I haven't even gone through security. Maybe you should adjust your hiring procedures to avoid hiring assholes. #klmcustomerservice
273795515772_10153264334120773	2015-10-27T20:28:40+0000	Hello I book a ticket Mexico to Copenague and I chose my seat already Economy Comfort, I pay extra for that but today that I check was write this:  Thank you for booking an extra option. Unfortunately, we currently do not know the status of your request. Please check the status of your extra option(s) via My Trip later. Also is writing payment in process when already pay. I hope you can help me. Thanks
273795515772_10153264330790773	2015-10-27T20:26:50+0000	Hi, i want to buy a ticket for my son, 13 y.o., can I buy now the ticket and later buy the service for unaccompanied minors? ... can I buy it online?
273795515772_10153264323915773	2015-10-27T20:20:24+0000	I have noticed that my name has been spelled wrongly on my booking reference. Will it cost me to have it amended?
273795515772_10153264320705773	2015-10-27T20:17:52+0000	Hallo KLM, ik heb jullie via facebook al 2 berichtjes gestuurd in een pb, maar helaas nog geen antwoord op gekregen. Ik vroeg me af of deze wel juist zijn aangekomen, want er staat wel dat ze bekeken zijn... hoor graag, dank alvast! Met vriendelijke groet, Ilja Nolter
273795515772_10153264315185773	2015-10-27T20:14:31+0000	Hi I want to take a flight with Delta but operated by Skywest DBA Delta Connection. Will I get the miles/extra bag/lounge? If so, where can I see the miles per class?  Thank you.
273795515772_10153264311165773	2015-10-27T20:10:18+0000	Hoi KLM, Ik heb jullie een uurtje geleden een chat bericht gestuurd met wat vragen over een ticket, maar ik krijg maar geen antwoord. En de stalker die ik ben zag dat jullie het wel al gelezen hebben, dus ik probeer het nog even zo ;)  Ik kan jullie helaas niet bellen omdat ik aan het werk ben tijdens jullie openingstijden van de klantenservice dus ik hoop dat ik toch nog antwoord krijg op m'n berichtje 😄 Alvast bedankt!
273795515772_10153264306675773	2015-10-27T20:06:05+0000	thank you for your email I went to where I bought my scooter and they told me the best way and the safest way to transport my scooter is to transport it completely built because if any part of the scooter got lost in transit then the scooter would be useless and being abroad I would not be able to get spare parts for it, so it needs to be transported complete I could not put my batteries in my hand baggage because the weight of my battery pack is (13.8 kg) and the batteries are securely attached to my scooter they are sealed in a battery case, my seat is securely attached to my scooter the back of my seat folds down and the steering Colom folds down on to the seat and the front wheels can be locked so they don't turn from side to side and the rear wheels can be locked so that they don't turn until you use the key or they can be unlocked so the scooter can be pushed, I already sent the dimensions of the scooter complete I don't have the dimensions of my scooter apart sorry, and yes I would like assistance I am not able to walk upstairs, and my wife needs assistance also she can walk but like in Amsterdam they take me on a electric trolley to the gate but my wife has to walk and she cant walk that far and she needs to be with me because she helps me with every thing, once again thank you.
273795515772_10153264304830773	2015-10-27T20:04:38+0000	I'm a gold member and I've been waiting on a reply to a private message I sent you over 7 hours ago. I've never waited so long for a response from KLM before. Are you experiencing technical issues with your FB customer care process and/or should I call instead? Thanks.
273795515772_10153264296925773	2015-10-27T19:59:00+0000	hello
273795515772_10153264291580773	2015-10-27T19:53:25+0000	Ik vlieg morgenochtend naar Parijs met KL 1229 en dan door naar L.A.met AF 066 Hoop dat er ook is gedacht aan vegetarische maaltijd bij deze om boeking door een geannuleerde vlucht door jullie. Met dank . E A Ineke
273795515772_10153264274165773	2015-10-27T19:37:29+0000	Hi KLM,  I was trying to type in my frequent flyer(Korean Air SKYPASS) information while I was booking for the flight. However, it says it is not possible to add it at the moment and advises me to contact KLM customer service. I need to have it in the system for the checked-in baggage, since my status is Skyteam Elite.  PS. I had the same problem few months ago, and you guys fixed it for me manually.  Thanks in advance!
273795515772_10153264266675773	2015-10-27T19:30:06+0000	Can someone else cancel your ticket?
273795515772_10153264246125773	2015-10-27T19:18:22+0000	Dear KLM, I changed my return flight from Edinburgh to Bergen for tomorrow instead of Friday. But now I am not able to check in online and select any seats. Could you help me get a window seat on the flights? First one is leaving Edinburgh 11.00 tomorrow. Last name is Finsaas. Thanks Andrè
273795515772_10153264203775773	2015-10-27T18:44:44+0000	1,你好，我在gotogate上預訂了2015年12月1號出發,2016年1月7號回程       的來回機票，但是在KLM官方網站查詢我的預訂時并沒有我的記錄，這是正常還是不正常？  2,我想更改機票出發時間，不知道在貴公司直接更改可以嗎？
273795515772_10153264202500773	2015-10-27T18:43:35+0000	Probeer al een uur een vlucht te boeken, de betaling doet het niet en de bank verwijst naar jullie website. Ik wacht al 30 min. aan de telefoon voor hulp. Bij mijn boekingen staat de vlucht 2 keer. Hoe zit het nou?
273795515772_10153264194025773	2015-10-27T18:36:23+0000	We zijn in 'delay' status gezet en krijgen geen tickets, in september al gereserveerd en nu overbooked? Dit kan echt niet...
273795515772_10153264175650773	2015-10-27T18:15:42+0000	Ik vlieg morgen - 28/10 -  vanaf BON naar CUR(KL9158, 14.05) en aansluitend van CUR naar AMS (KL736, 17.05). Normaal vlieg ik rechtstreeks vanaf BON naar AMS, maar nu noodgedwongen via CUR. Normaal kan ik inchecken 30 uur van te voren en dan upgraden naar Economy Comfort. Dat blijkt nu NIET te kunnen.   Hoe kan ik alsnog regelen (telefonisch, email, via FB?) dat ik een Comfort stoel krijg voor traject CUR-BON? Anders wordt het een lange, vervelende avond/nacht met mijn lange benen.
273795515772_10153264175415773	2015-10-27T18:15:27+0000	Is het mogelijk om een flexibel retourticket te boeken naar Aruba? Ik wil mijn heenreis graag rond 7/8 januari boeken en mijn terugreis begin juli. Zou graag willen dat ik mijn terugreis eventueel zou kunnen wijzigen. Is dat mogelijk aangezien Aruba buiten de EU valt?
273795515772_10153264170595773	2015-10-27T18:11:08+0000	Hallo KLM.   Ik heb een vraag over vlucht KL785 die vandaag 27-10 om 17.05 lokale tijd vertrekt uit Curaçao. Op jullie site staat dat die vlucht 24 uur vertraagd is en pas 29-10 om 7.05 landt op Schiphol ipv 28-10 om 7.05. Volgens de Schiphol site en app komt de vlucht zelfs 8 minuten te vroeg aan. Help me alstjeblieft, ik weet niet wanneer ik nu op Schiphol moet staan om mijn lieve vriendinnetje Cindy Maduro op te halen.   Groetjes Zwanda
273795515772_10153264169965773	2015-10-27T18:10:45+0000	onze vlucht heden Ams St Maarten is geannuleerd. Morgenochtend zelfde tijd worden we weer verwacht. Moeten wij opnieuw inchecken??
273795515772_10153264163660773	2015-10-27T18:03:47+0000	In the KLM app for I Pad. I cannot pick my seat for my flight in 28 days from Panama City to Glasgow via Amsterdam. Is there a other way to do this.
273795515772_10153264159525773	2015-10-27T17:59:48+0000	mijn vlucht heeft vertraging kl 785 van ams naar cur wanneer kan ik nu weg heb wel business in nl dus dat is dan een dag vertraging wie gaat dat betalen dus wanneer kan ik nu zo snel mogelijk naar nederland
273795515772_10153264152625773	2015-10-27T17:53:36+0000	Hi. I was on process of paying for my booking but I stopped it for 20 min ish and I can see my booking details on my profile but there is nowhere option to pay for it. Can you help me please?
273795515772_10153264141165773	2015-10-27T17:46:20+0000	Hi  Ik heb een vraag over de KLM app op IOS. Bij het inchecken krijg ik steeds de melding om boarding pass op te halen op het vliegveld. Voor mij  is online inchecken juist om te voorkomen dat ik dit moet doen. Is hier iets aan te doen  THanks  Harro
273795515772_10153264129110773	2015-10-27T17:37:25+0000	Heerljk met ons gezin 7 pers naar curacau met de klm  We hebben een mooie ervaring op de heenreis met klm Jammer genoeg op de terug weg, deden de tv schermpjes het niet, bij drie pers. En die pers waren mijn man en twee van onze kids.Jammer, dan is het een lange reis terug.
273795515772_10153264126710773	2015-10-27T17:34:49+0000	I heard that KLM passengers could upgrade a seat (eg. economy to business) with more reasonable additional amount at an AP counter when there are available seats.  Is this true?
273795515772_10153264126590773	2015-10-27T17:34:42+0000	De quality observer app download niet mijn vlucht gegevens. Via email geen reactie ontvangen en de helpdesk reageert meestal niet op vragen zoals op de website te zien is. Helaas geen telefoon nummer waar iemand te bereiken is. Op Schiphol kennen de mensen die ik gevraagd heb de app niet. Graag advies.
273795515772_10153264113725773	2015-10-27T17:29:23+0000	Hi KLM, ik zie dat mijn vlucht van morgen is geannuleerd. Ik zit morgen met 1 andere collega op vlucht KL601 naar LAX omdat ik voor KLM, jullie dus, een video ga schieten met Hardwell in Las Vegas. Het is voor ons super belangrijk dat we toch op tijd aankomen. Kunnen jullie mij hier verder mee helpen? Groet Egon Feiner
273795515772_10153264111235773	2015-10-27T17:27:41+0000	Beste KLM, ik vlieg vandaag met KL785 van CUR naar AMS. Klopt het dat deze vandaag niet vertrekt? Wat is de vertraging?
273795515772_10153264096085773	2015-10-27T17:13:25+0000	ik ontving zojuist bericht dat mijn vlucht naar LA (LAX) van 9.50 KL0601 is gecanceld. Graag verneem ik zo spoedig mogelijk  elke oplossing geboden wordt.
273795515772_10153264091545773	2015-10-27T17:08:14+0000	Jeg skal reise med KLM fra TORP Sandefjord lufthavn til Paris 25.11.  Hvor mye bagasje kan jeg ta med?  Economy billett.
273795515772_10153264089280773	2015-10-27T17:06:06+0000	Beste KLM, onze vlucht KL785 naar Curaçao ging niet door en nu mag ik in het pitoresque Van der Valk hotel (met poezenschilderijen) verblijven. Ik heb alleen niet goed opgelet toen die.mevroiw achter de balie vertelde hoe laat we nu morgen weer op Schiphol moeten zijn. Kunt U me dat vertellen?
273795515772_10153264087775773	2015-10-27T17:04:51+0000	i had unbearable experience  with KLM this year, loss of luggage and irresponsible treatment to me. nothing has been done to relief my case and condition. only bla bla and nothing as of July 27.  KLM got rid of me by referring to customer care or i even can not imagine what kind of compensation they will do , probably nothing and never heard back from them. Two month ago they just informed me that they will pay me a compensation in an amount of 600 euro, i am sorry but where this rate was taken from, how do they value my lost things ? Nobody knows. i found the rule and   according to the Monreal Convention my compensation should comprised in an amount of at least  1470 USD. below is an extract in russian:  Если ваша авиакомпания зарегистрирована в стране — участнице Монреальской Конвенции (в т.ч. Украине, Турции, всех странах ЕС, Австралия, США, Канада, Грузия, ОАЭ, Британия и сотни других), то компенсация составит 1000 SDR на человека не зависимо от веса и единиц багажа. По состоянию на 5 ноября 2014 это 1470 долларов.
273795515772_10153264068900773	2015-10-27T16:53:59+0000	I was notified by KLM that our flights had been cancelled on the 28 of October  and we are still waiting to hear of re scheduled flights . I gave tried tel but unable to get through and also sent an email but have had no reply . Very concerned . Please advise how to solve this.
273795515772_10153264065420773	2015-10-27T16:50:43+0000	I was notified by KLM that our flights had been cancelled on the 28 of October  and we are still waiting to hear of re scheduled flights . I gave tried tel but unable to get through and also sent an email but have had no reply . Very concerned . Please advise how to get assistance
273795515772_10153264057645773	2015-10-27T16:44:58+0000	Kl0602 lawrence flying saturday from lax  pls change to wednesday! Thanks team!
273795515772_10153264054675773	2015-10-27T16:43:33+0000	I can not see my last trip miles yet. it still says 0 miles
273795515772_10153264052875773	2015-10-27T16:43:20+0000	Helllooo kl0602 lawrence flying saturday pls change to wednesday! Thanks team
273795515772_10153264049295773	2015-10-27T16:39:40+0000	Hi, please kindly advice me on how much a ticket will cost.  5Nov- ACC- BHX 8Nov- BHX- AMS 28Nov- AMS- ACC  ECONOMY
273795515772_10153264047155773	2015-10-27T16:37:11+0000	Hello I sent a private message because my question is kind of complicated, is that ok or I should post here?
273795515772_10153264044535773	2015-10-27T16:34:48+0000	Hoi KLM! Mijn vlucht van morgenochtend naar LAX is ineens geannuleerd en ik heb belangrijke afspraken staan daar. Graag hoor ik zo snel mogelijk een oplossing! Dankjewel.
273795515772_10153264041570773	2015-10-27T16:31:20+0000	Hi, kunnen jullie aub. op mijn PM reageren aub:)?
273795515772_10203957871022019	2015-10-27T16:25:20+0000	Lieve KLM!  De leukste studievereniging van de Erasmus University Rotterdam, FBMG , gaat op reis! Jaarlijks organiseert de studiereiscommissie een mooie reis voor de studenten. Deze jonge professionals staat allemaal een gouden toekomst te wachten, waarbij veel internationaal gereisd zal worden. Dit zijn dus potentiële klanten voor jullie. Het huidige budget van de student is fors gedaald door de vriendelijke overheid.... Vandaar dat wij op zoek zijn naar een schappelijke prijs voor vliegtickets voor een groep van ongeveer 35 personen naar een, voor de studenten, nog geheime locatie!! Wij hopen dat jullie iets voor ons kunnen betekenen!:) 
273795515772_10153264030595773	2015-10-27T16:24:18+0000	Hi, my flight from Seoul to Amsterdam, then Paris ( vol n° KL856 A 00H55) has been cancelled. I need to go back to Paris, so can you explain to me this issue? i need a flight!! call me soon or write me soon! im very unhappy!
273795515772_10153264025205773	2015-10-27T16:19:26+0000	KLM continues to sell flights to Sandefjord in Norway as "Oslo-Sandefjord", even though the word "Oslo" does not appear anywhere else in the official name of the airport and anywhere else at all, other than KLM's website - which gives the fraudulent impression that Sandefjord is near Oslo, even though the distance is more than 150 KM and someone landing there after 10 pm has to pay a 300 euro taxi to reach Oslo as there are no trains or any other public transport. This is a matter of public honesty and corporate integrity and I would very much appreciate it if KLM took measures to prevent other customers from having the same fate I had during my trip to Norway a few weeks ago.
273795515772_10153264025175773	2015-10-27T16:19:24+0000	Hola,viajo con ustedes el 05.02.16 compre mi pasaje a traves de la agencia Tripmonster y quisiera reservar el lugar de los asientos ya que viajo yo mi esposa y mi hijo especial(sindrome daw)Como tomo contacto con ustedes mi viaje es Oslo hacia Santiago de Chile,de antemano gracias.
273795515772_10153264023395773	2015-10-27T16:17:28+0000	Vandaag is mijn vlucht geannuleerd van 8:40 naar Curaçao. De vlucht is verzet naar morgenochtend. Nu is mijn vraag hoelaat deze vlucht vertrekt en waar ik precies moet zijn?
273795515772_10153264020215773	2015-10-27T16:13:29+0000	Help.. nu heb ik toch een fout gemaakt. Net een ticket geboekt KL 597 van Kaapstad naar Amsterdam voor C. Roux op 27 december.. maar had aankomst op 28 december moeten zijn. Hij is echt net geboekt; kunnen jullie kosteloos wijzigen dan wel annuleren? Dank!  Ik kap er mee voor vandaag :-(.
273795515772_10153264016535773	2015-10-27T16:09:44+0000	Hoi KLM, Ik ben bezig om een vakantie naar cuba te boeken. Nu heb ik een ticket gevonden waarmee ik het eerste gedeelte met jullie vlieg. Van panama naar Havana vlieg ik dan met Copa airlines. Ik vroeg me af of mijn ruimbagage direct wordt overgezet naar de volgende vlucht, mijn overstaptijden zijn namelijk te krap om dit zelf te doen :) Bedankt!
273795515772_10153264012295773	2015-10-27T16:07:10+0000	Hi, I submitted a refund request a week or so ago. I am still waiting, as I have not received a refund nor email with a confirmation from you all filing on my behalf via Facebook communication. Please assist soon. Thank you!
273795515772_1192242787459687	2015-10-27T15:57:34+0000	Indian Summer in Holland....
273795515772_10153263997655773	2015-10-27T15:48:50+0000	wie kann ich meinen flug umbuchen
273795515772_10153263989985773	2015-10-27T15:39:32+0000	Beste KLM-medewerker, vanochtend bij terugkomst uit Curacao met KL0736 waarschijnlijk een mobiele oplader met oranje usb-kabel bij mijn stoel laten liggen, stoel 31D. Ben benieuwd of deze gevonden is! Alvast bedankt, groet, Bart Strijbos
273795515772_10153263988700773	2015-10-27T15:37:57+0000	Чи можливо поміняти дату вильоту з 4.11 на 2.12
273795515772_10153263988305773	2015-10-27T15:37:24+0000	Na eerst niet in te kunnen loggen op de flying blue site (opgelost na 1 telefoontje) kan ik nu niet inchecken voor een vlucht naar NY morgen. Misschien problemen met de website KLM?
273795515772_10153263980500773	2015-10-27T15:29:27+0000	Hi.  We filed for compensation last AUGUST for delayed flight.  In spite of many emails and correspondences back and forth no compensation.  Is KLM having a cash flow problem?
273795515772_10153263967470773	2015-10-27T15:13:00+0000	I was on flight CZ6192 from Xiamen to Qingdao yesterday (26/10/15) but the air miles have not appeared on my flying blue account. It comes up saying that 0 miles can be added from that flight due to "Unfortunately no Miles could be earned for these flights. This flight was not taken (yet)."  Please can you fix this error and award me my missing miles
273795515772_10153263954115773	2015-10-27T15:01:00+0000	Let's go to...
273795515772_10153263952555773	2015-10-27T14:59:53+0000	We arrived at Prinses Juliana airport on St. Maarten, from St. Eustatius, at 8am this morning and were about to go check in when we noticed that there was no counter for KLM. We sat and waited for almost two hours then decided to go to the information counter. There we were told the KLM counter would open at 10am. 10am came and went. 10:15am came and went. We then decided to stroll by the counters and see if we would spot the KlM counter. There was no KLM counter nor anyone to inform us of what was going on.  We happened to look at the information board and saw that the flight was delayed until 19.25. We went back to the information counter to inquire about the delay. We were told by the same KLM/AIR FRANCE agent (with lots of attitude) that the flight was indeed canceled and  we will be traveling on Air France and that check in time would be at 13:00 and will depart at 16:00.  Why weren't we informed? When did KLM cancel the flight? Was the flight underbooked? Why wasn't it announced in the airport terminal? Will we be compensated for the specific seats that we payed for, since we were told that Air France doesn't have comfort seats?   Signed, 5 very disappointed and unsatisfied customers.
273795515772_10153263922265773	2015-10-27T14:30:51+0000	Inquiry: I am booked to fly from Schipol to Minneapolis on 14 Dec 2015. (flight  KL 6059). From there I am booked to go to Baltimore (flight KL 5272) Is it possible to change these fllights to flying from Schipol to Boston  instead?  Looking forward to your reply Annemarie van der Walt
273795515772_10153263919515773	2015-10-27T14:28:24+0000	swsw
